Country,Name,Lat,Lon,Population
United Kingdom,Hessle,53.7239,-0.4319,15000
United Kingdom,Royston,52.0471,-0.0202,15781
Spain,La Llagosta,41.5156,2.1928,13587
Thailand,Prachin Buri,14.0567,101.3739,17768
France,Montargis,47.9969,2.7325,14789
United Kingdom,Amblecote,52.46,-2.16,13393
United Kingdom,Saint Budeaux,50.4033,-4.1856,13369
Canada,Sainte-Marthe-sur-le-Lac,45.53,-73.93,18074
Ukraine,Vynnyky,49.8156,24.1297,15723
Trinidad And Tobago,Tunapuna,10.6333,-61.3833,17650
Switzerland,Prilly,46.5333,6.6,12399
United Kingdom,Selby,53.7818,-1.0703,14731
Estonia,Viljandi,58.3633,25.5956,16875
Belize,Orange Walk,18.075,-88.5583,18000
South Sudan,Torit,4.4167,32.5667,17957
France,Bois-d’Arcy,48.8014,2.0317,15220
Azerbaijan,Saatl?,39.9311,48.3697,17900
France,Lucé,48.4383,1.465,15435
United Kingdom,Stapleford,52.929,-1.274,15241
United States,Mountain House,37.774,-121.5452,17966
Georgia,Akhaltsikhe,41.6389,42.9861,17903
Thailand,Sa Kaeo,13.8206,102.0589,17864
Spain,Churriana de la Vega,37.15,-3.65,15689
Spain,Gines,37.3875,-6.0781,13428
United Kingdom,Bourne,52.7684,-0.3775,13961
United States,Burke Centre,38.7903,-77.2999,17894
Germany,Eppelheim,49.4011,8.6297,15177
Poland,Sidlice,54.3471,18.6171,12842
Switzerland,Thônex,46.2,6.2167,14122
United Kingdom,West Drayton,51.5043,-0.4646,14370
United Kingdom,Perivale,51.5383,-0.3192,15339
Oman,Kha?ab,26.1833,56.25,17777
Morocco,Sidi Zouine,31.6706,-8.3456,14954
Mexico,Guerrero Negro,27.9589,-114.0561,14316
United Kingdom,Kidlington,51.823,-1.291,13723
Spain,Cizur Mayor,42.7867,-1.6908,15088
Mexico,Santa Rosalía,27.3389,-112.2669,14160
Mexico,Valparaíso,22.7667,-103.5667,12919
United Kingdom,Rosyth,56.0339,-3.4323,13440
Laos,Ban Houayxay,20.2833,100.4167,17687
Albania,Kukës,42.0758,20.4231,16719
United States,Takoma Park,38.981,-77.0028,17725
United States,Dover,40.8859,-74.5597,17725
Ecuador,Puerto Ayora,-0.7444,-90.3139,11822
United Kingdom,Brierley Hill,52.4795,-2.1245,13935
United Kingdom,Swinton,53.4877,-1.3149,15559
United Kingdom,Little Hulton,53.53,-2.418,13469
United Kingdom,Marlow,51.57,-0.78,14004
France,Enghien-les-Bains,48.9697,2.3081,11285
United States,Cedar Mill,45.5355,-122.8006,17659
Canada,Esquimalt,48.4306,-123.4147,17655
United States,Greenfield,36.3232,-121.2451,17646
France,Valenton,48.745,2.4672,14837
Thailand,Tak,16.8711,99.125,17565
Germany,Eilendorf,50.7794,6.1625,15376
France,Lys-lès-Lannoy,50.6714,3.2144,13471
Azerbaijan,Füzuli,39.6003,47.1431,17500
Thailand,Phayao,19.1652,99.9036,17467
France,Haubourdin,50.6092,2.9869,14775
United Kingdom,Caerfyrddin,51.856,-4.316,14185
Canada,Deux-Montagnes,45.5333,-73.8833,17553
Afghanistan,Mehtar L?m,34.65,70.1833,17345
Mexico,Villa Unión,23.1883,-106.2158,13404
United States,Pinewood,25.8697,-80.2174,17542
Malawi,Chitipa,-9.7019,33.27,13412
Mexico,Huitzilan,19.9667,-97.6833,15096
Spain,Canet de Mar,41.5911,2.5828,14865
United States,Kingstowne,38.7625,-77.1445,17517
United States,Dumont,40.9452,-73.9923,17516
Namibia,Gobabis,-22.45,18.9667,16321
United States,Country Walk,25.6331,-80.4353,17496
France,Longwy,49.5197,5.7606,14730
United States,Manassas Park,38.7719,-77.445,17478
United Kingdom,Rossington,53.4759,-1.0613,13557
United States,Woodmere,40.6374,-73.7219,17470
United Kingdom,Stanley,53.7145,-1.476,15314
United Kingdom,Lowton,53.471,-2.569,14605
United States,South Houston,29.6611,-95.2285,17438
United Kingdom,Ringwood,50.85,-1.78,13943
United Kingdom,Sudbury,51.5537,-0.3199,14950
United Kingdom,Ilkley,53.925,-1.822,14809
Mexico,Guachochi,26.8194,-107.07,14513
Uganda,Kamuli,0.9472,33.1197,12764
Mexico,Juan Aldama,24.291,-103.394,14162
United Kingdom,Ovenden,53.7432,-1.8779,12351
United Kingdom,Childwall,53.395,-2.881,14085
Mexico,Ezequiel Montes,20.6667,-99.8833,14053
France,Saint-Brice-sous-Forêt,48.9986,2.3569,14875
United Kingdom,Verwood,50.8815,-1.8785,13969
Mexico,Balancán,17.8,-91.53,11895
Netherlands,Rijnsburg,52.1897,4.4408,14843
Morocco,Iheddadene,35.15,-2.9667,14345
United Kingdom,Whitby,54.4858,-0.6206,13213
United Kingdom,Hetton le Hole,54.8208,-1.4488,14402
Mexico,Miahuatlán,18.2833,-97.2833,13159
Kenya,Marsabit,2.3333,37.9833,17127
United Kingdom,Egg Buckland,50.4006,-4.1136,13351
Algeria,Illizi,26.508,8.4829,17252
France,Avon,48.4089,2.725,13662
Serbia,Trstenik,43.6186,20.9972,17180
United Kingdom,Hawick,55.422,-2.787,14294
United Kingdom,Wanstead,51.5778,0.0286,11543
United Kingdom,Newport Pagnell,52.087,-0.722,15118
France,Rive-de-Gier,45.5294,4.6169,15105
Russia,Udelnaya,55.6333,38.0333,14870
United Kingdom,Tilehurst,51.4579,-1.0406,14683
United States,Massapequa Park,40.6817,-73.4496,17143
United States,Wahiawa,21.5005,-158.0198,17122
Yemen,Ma’rib,15.4228,45.3375,16794
United States,Lansdale,40.2417,-75.2812,17083
Gabon,Makokou,0.5667,12.8667,17070
France,Wattignies,50.585,3.0431,14736
France,Saint-André,50.6603,3.0439,12966
United States,Hybla Valley,38.7485,-77.0822,17069
United Kingdom,Shenley Church End,52.022,-0.788,12961
Germany,Neubiberg,48.0833,11.6833,14538
France,Montesson,48.9086,2.1494,15013
Mexico,Calkiní,20.3667,-90.05,14934
United States,Brownsville,25.8216,-80.2417,17051
Netherlands,Rozenburg,51.9058,4.2486,14741
United Kingdom,Chaddesden,52.9301,-1.4383,13413
Belize,San Ignacio,17.1588,-89.0696,16977
Latvia,M?rupe,56.9008,24.0478,16826
United States,East Cleveland,41.5318,-81.5795,16964
Switzerland,Arbon,47.5167,9.4333,14537
France,Anzin,50.3714,3.5044,13303
United States,Glassmanor,38.8181,-76.9836,16935
Brazil,Cachoeira Alta,-18.7628,-50.9419,10553
United Kingdom,Smethwick,52.4928,-1.9682,14146
United States,Roosevelt,40.6797,-73.5837,16899
New Zealand,Mosgiel,-45.875,170.348,14600
United Kingdom,Coseley,52.55,-2.083,12357
United Kingdom,Brackley,52.032,-1.147,13018
Mexico,Tempoal de Sánchez,21.5167,-98.3833,12237
Italy,Villasanta,45.6053,9.3033,13972
United States,Live Oak,36.986,-121.9804,16837
United Kingdom,Armthorpe,53.5352,-1.0522,14457
Egypt,Birq?sh,30.1692,31.0417,14172
Azerbaijan,Astara,38.44,48.875,16800
Thailand,Phrae,18.1436,100.1417,16668
United Kingdom,Milngavie,55.9421,-4.3137,13537
Kosovo,Zveçan,42.9,20.8333,16650
Lithuania,Plung?,55.9167,21.85,16750
Colombia,Puerto Carreño,6.1889,-67.4858,16763
United Kingdom,Bodmin,50.466,-4.718,14736
Uganda,Ntungamo,-0.8794,30.2642,16400
United States,Clayton,38.6444,-90.3302,16747
Canada,L’Ancienne-Lorette,46.8,-71.35,16745
United Kingdom,Redruth,50.233,-5.224,14018
United Kingdom,Walsall Wood,52.6277,-1.9301,13207
Mexico,San Nicolás de los Ranchos,19.0667,-98.4833,11734
Latvia,Tukums,56.9669,23.1531,16691
Spain,Mollerusa,41.6317,0.8961,14649
France,Ramonville-Saint-Agne,43.5461,1.4756,14467
United Kingdom,Hollinwood,53.5183,-2.144,10920
New Zealand,Whakatane,-37.964,176.984,16700
Macedonia,Struga,41.1775,20.6789,16559
United Kingdom,Streetly,52.577,-1.884,13934
United Kingdom,Fraserburgh,57.693,-2.005,13100
United States,Glenmont,39.0698,-77.0467,16659
Mexico,Vicente Guerrero,30.7264,-115.9903,12829
United States,Bull Run,38.7802,-77.5204,16651
Brazil,Elesbão Veloso,-6.2019,-42.14,14512
Thailand,Pathum Thani,13.9841,100.5512,13987
United Kingdom,Conisbrough,53.479,-1.227,14333
United Kingdom,Thorpe Saint Andrew,52.6354,1.3431,14556
Lithuania,Kretinga,55.8758,21.2508,16580
United States,Bostonia,32.8189,-116.9479,16603
United States,Artesia,33.8676,-118.0806,16601
Puerto Rico,Yauco,18.0344,-66.8615,16585
Spain,Tabernes Blanques,39.5064,-0.3626,9224
United Kingdom,Blunsdon Saint Andrew,51.61,-1.79,12414
Montenegro,Herceg Novi,42.4531,18.5375,16493
United Kingdom,Evington,52.621,-1.072,11133
United States,South Orange Village,40.7491,-74.2602,16521
Poland,Chojnów,51.2667,15.9333,13904
United Kingdom,Broughty Ferry,56.4672,-2.8699,13155
United Kingdom,Milford Haven,51.7142,-5.0427,13907
United Kingdom,Bredbury,53.42,-2.113,13593
United States,New Milford,40.9337,-74.0196,16429
Spain,Ogíjares,37.1167,-3.6,14348
United States,Ojus,25.9563,-80.1606,16417
United States,East Riverdale,38.96,-76.9108,16416
Italy,Castellanza,45.6167,8.9,14340
Spain,Mongat,41.4667,2.279,12200
Austria,Hall in Tirol,47.2833,11.5,13897
United States,Four Corners,44.9291,-122.9731,16399
United States,Hillcrest Heights,38.8373,-76.9641,16388
Romania,Ro?u,44.4509,26.0083,8020
United Kingdom,Little Lever,53.563,-2.369,12803
Estonia,Rakvere,59.3506,26.3611,14984
United States,Adelphi,39.0017,-76.9649,16377
Chad,Moussoro,13.6333,16.4833,16349
United States,Hazel Park,42.4619,-83.0977,16347
Thailand,Ranong,9.9619,98.6389,16125
France,Mouvaux,50.7033,3.1406,13173
United States,Stanford,37.4252,-122.1674,16326
Italy,Baranzate,45.5167,9.1,12003
Thailand,Nakhon Nayok,14.2031,101.215,16195
United Kingdom,Thatto Heath,53.4352,-2.7481,12280
South Africa,Mahikeng,-25.8653,25.6442,15117
Italy,Solaro,45.615,9.0839,14163
Morocco,Oulad Hamdane,32.3412,-6.3725,11577
Macedonia,Radoviš,41.6381,22.4644,16223
Algeria,Naama,33.2678,-0.3111,16251
United States,East San Gabriel,34.1198,-118.0807,16256
France,Morangis,48.7064,2.3347,13453
United Kingdom,Sedgley,52.54,-2.123,12087
Mexico,Santa Cruz Amilpas,17.0667,-96.6833,12814
United Kingdom,Minehead,51.2038,-3.4738,11981
Laos,Xaignabouli,19.2576,101.7103,16200
Gabon,Koulamoutou,-1.1333,12.4833,16222
United States,Vincent,34.0982,-117.9238,16225
Italy,Varedo,45.6,9.1667,13446
Paraguay,Villa Hayes,-25.09,-57.53,15643
Mexico,San Miguel Xoxtla,19.1833,-98.3,12341
United Kingdom,Wollaston,52.4619,-2.1663,13092
Serbia,Ba?ka Topola,45.8089,19.635,16171
United Kingdom,Broadwater,50.8282,-0.3742,9373
Mexico,Aldama,22.9194,-98.0736,13661
Italy,Monte di Procida,40.8,14.05,12743
Mexico,Mexicaltzingo,19.2092,-99.5858,10161
Congo (Brazzaville),Kinkala,-4.35,14.76,16132
United Kingdom,Buckingham,51.995,-0.986,12890
United Kingdom,Castle Bromwich,52.505,-1.7856,11217
United Kingdom,Aylestone,52.604,-1.154,11151
United States,Cherryland,37.6792,-122.1038,16066
United Kingdom,Chard,50.8728,-2.9587,13074
France,Fleury-Mérogis,48.6294,2.3614,13917
United Kingdom,Spitalfields,51.5166,-0.075,10286
United Kingdom,Bryn,53.499,-2.657,11662
Moldova,C?u?eni,46.6442,29.4139,15939
United Kingdom,Sutton on Hull,53.7806,-0.3047,12649
France,Persan,49.1533,2.2711,13386
France,Fontenay-le-Fleury,48.8136,2.0486,13494
United Kingdom,Midsomer Norton,51.2842,-2.4817,13000
France,Auray,47.6678,-2.9825,13945
Lithuania,Šilut?,55.35,21.4833,15902
Mexico,Ángel R. Cabada,18.5969,-95.4453,11689
United Kingdom,Southwick,50.836,-0.239,13195
Montenegro,Bijelo Polje,43.0292,19.7456,15883
Russia,Anadyr,64.7333,177.5167,15604
United Kingdom,Longbenton,55,-1.57,10617
United States,Walnut Park,33.9683,-118.222,15896
United Kingdom,Pelsall,52.631,-1.972,11505
Timor-Leste,Maliana,-8.9917,125.2197,15800
Mexico,Ascensión,31.0928,-107.9964,13456
United States,Floral Park,40.7226,-73.7029,15844
United States,White Center,47.5086,-122.348,15834
Thailand,Sukhothai,17.0142,99.8219,15618
United States,Parkway,38.4993,-121.452,15818
Mongolia,Altay,46.3728,96.2572,15800
Germany,Asperg,48.9064,9.1414,13480
United Kingdom,Thornbury,51.6094,-2.5249,12342
United States,East Rancho Dominguez,33.895,-118.1956,15792
United States,South River,40.4455,-74.3784,15779
Albania,Peshkopi,41.6831,20.4289,13251
Macedonia,Gevgelija,41.1392,22.5025,15685
United States,Eggertsville,42.9665,-78.8065,15721
United Kingdom,Allestree,52.9519,-1.4856,13622
France,Épinay-sous-Sénart,48.6931,2.5158,12279
United Kingdom,Lye,52.459,-2.116,12346
United Kingdom,Brownhills,52.647,-1.933,12676
United States,North Arlington,40.7875,-74.1273,15683
United Kingdom,Stranraer,54.902,-5.027,10851
United States,McFarland,35.6781,-119.2414,15651
United States,Palmetto Estates,25.6211,-80.3616,15640
Thailand,Uthai Thani,15.38,100.025,15434
United Kingdom,Fenton,52.9977,-2.1578,12070
Timor-Leste,Ainaro,-8.9833,125.5,15558
United States,Parlier,36.6087,-119.5434,15618
France,Vaires-sur-Marne,48.8742,2.6381,13383
Moldova,Edine?,48.1681,27.305,15520
Spain,Sedaví,39.4271,-0.3849,10391
United States,West University Place,29.7157,-95.4321,15585
Lithuania,Palanga,55.9167,21.0639,15381
United Kingdom,Knutsford,53.3025,-2.3708,13191
United Kingdom,Chepstow,51.642,-2.675,12350
Uganda,Kiboga,0.9161,31.7742,14512
Tunisia,Seïada,35.67,10.9,12708
United Kingdom,Chilwell,52.916,-1.235,12864
United Kingdom,Corsham,51.43,-2.19,13000
France,Voisins-le-Bretonneux,48.7583,2.0508,10921
France,Arpajon,48.5903,2.2478,10920
Mexico,Sonoita,31.8614,-112.8544,12849
Azerbaijan,Kürd?mir,40.3383,48.1608,15385
United States,La Palma,33.8504,-118.0406,15428
United States,Avocado Heights,34.0381,-118.0026,15426
Switzerland,La Tour-de-Peilz,46.45,6.8667,11829
United States,Pacific Grove,36.6192,-121.9255,15413
United States,Asbury Park,40.2226,-74.0119,15408
Slovenia,Kamnik,46.225,14.6097,13880
Azerbaijan,Göygöl,40.5905,46.3239,15338
France,Billère,43.3025,-0.3972,12628
United Kingdom,Hamworthy,50.7207,-2.0109,13141
France,Saint-Max,48.7011,6.2067,9984
United States,Bellmore,40.6569,-73.5285,15368
United States,Berkley,42.4986,-83.1853,15366
Mexico,Anenecuilco,18.7781,-98.9861,10773
United States,Westbury,40.7599,-73.5891,15351
United States,La Grange,41.8072,-87.8741,15322
Mexico,Santa María Jalapa del Marqués,16.4401,-95.4434,13148
United Kingdom,Devizes,51.353,-1.994,11715
Lithuania,Radviliškis,55.8,23.55,15275
United States,Wilkinsburg,40.4442,-79.8733,15292
Mexico,El Fuerte,26.4214,-108.62,12566
United States,Fords,40.5415,-74.3124,15250
Kosovo,Zubin Potok,42.9167,20.6833,15200
Mexico,Isla Mujeres,21.2084,-86.7115,12491
United States,South Farmingdale,40.7175,-73.4471,15229
Mexico,La Magdalena Chichicaspa,19.4181,-99.3228,12193
Italy,Calvizzano,40.9,14.1833,12182
Australia,Campbelltown,-34.0733,150.8261,12566
Switzerland,Liestal,47.4839,7.735,14390
Switzerland,Chêne-Bougeries,46.1833,6.1833,12215
United Kingdom,Wordsley,52.483,-2.15,12582
Malta,Tarxien,35.8667,14.5131,8583
United Kingdom,Snaresbrook,51.587,0.0146,11868
Mexico,Santa María Huazolotitlán,16.3014,-97.9125,11400
Bhutan,Paro,27.4333,89.4167,15000
United Kingdom,Broughton Astley,52.5278,-1.2275,11940
France,Montévrain,48.8753,2.7456,12764
Switzerland,Ecublens,46.5276,6.5605,12854
Laos,Phôngsali,21.6836,102.1053,15083
United Kingdom,Lambeth,51.4903,-0.1193,9675
Mexico,Cuencamé de Ceniceros,24.8667,-103.7,9848
Lesotho,Quthing,-30.4001,27.7002,15000
United States,West Park,25.984,-80.1923,15089
Mali,Kidal,18.4333,1.4,15086
United Kingdom,Wallingford,51.599,-1.125,11600
United Kingdom,Timperley,53.387,-2.328,11061
United Kingdom,Parkstone,50.71,-1.95,10779
Mexico,San Isidro Buen Suceso,19.1528,-98.1069,7688
United States,North New Hyde Park,40.746,-73.6876,15080
United Kingdom,Sandridge,51.7808,-0.3038,11451
Zimbabwe,Gwanda,-20.945,29.025,14450
United Kingdom,Olton,52.4377,-1.8058,12167
United States,Seaford,40.6678,-73.4922,15040
Azerbaijan,Masall?,39.0183,48.6669,14746
United States,Kenmore,42.9646,-78.8713,15020
Afghanistan,Fayr?z K?h,34.5225,65.2517,15000
Australia,Leopold,-38.1892,144.4644,12814
Timor-Leste,Baucau,-8.4667,126.45,14961
Mexico,Saucillo,28.0333,-105.2833,11004
United States,Ocean Pointe,21.3145,-158.0289,14989
Italy,Canegrate,45.5667,8.9333,12574
United Kingdom,Woolton,53.374,-2.865,12921
Switzerland,Le Grand-Saconnex,46.2333,6.1167,12162
United States,Newport,39.0855,-84.4868,14932
Latvia,C?sis,57.3131,25.2747,14815
United Kingdom,Killamarsh,53.3205,-1.3116,9445
United Kingdom,Prescot,53.422,-2.814,11184
Georgia,Ozurgeti,41.9269,42.0006,14785
Slovenia,Jesenice,46.4366,14.0602,13338
United Kingdom,Huntington,53.9926,-1.043,12108
Mexico,Dzitbalché,20.3167,-90.05,11686
Spain,Huétor Vega,37.15,-3.5667,12035
United States,New Cassel,40.76,-73.5649,14867
United Kingdom,Caldicot,51.591,-2.7492,12230
Djibouti,Tadjourah,11.7833,42.8833,14820
United Kingdom,Abergavenny,51.824,-3.0167,12515
Austria,Eisenstadt,47.8456,16.5189,14476
Uruguay,Libertad,-34.6333,-56.6192,11458
Morocco,El Menzel,33.8389,-4.5458,12641
Mexico,Chiautla de Tapia,18.3,-98.6039,11776
Mexico,San Pedro Jicayán,16.4167,-97.9833,12387
Switzerland,Rorschach,47.4786,9.4936,9439
Greece,Lykóvrysi,38.0667,23.7833,9738
United States,Lemon Hill,38.5172,-121.4573,14733
United States,Kemp Mill,39.0412,-77.0215,14733
France,Saint-André-les-Vergers,48.2797,4.0539,12581
Mongolia,Öndörhaan,47.3167,110.65,14723
Uganda,Sironko,1.2294,34.2481,14100
Macedonia,Debar,41.525,20.5272,14561
United Kingdom,Hwlffordd,51.8,-4.97,12042
United States,Pierre,44.3748,-100.3205,14659
United Kingdom,Abertillery,51.73,-3.13,11601
Italy,Biassono,45.6306,9.2744,12164
United Kingdom,Hoyland Nether,53.4985,-1.4406,11852
United Kingdom,Bargoed,51.69,-3.24,11900
United States,Falls Church,38.8847,-77.1751,14617
United States,Weehawken,40.7676,-74.0167,14604
Vanuatu,Luganville,-15.5126,167.1766,13397
Macedonia,Kriva Palanka,42.2017,22.3317,14558
Spain,Berriozar,42.8361,-1.6714,10651
Guinea,Forécariah,9.43,-13.098,12358
Mexico,Jaltenango,15.8725,-92.725,10427
Canada,Pincourt,45.3833,-73.9833,14558
Mexico,Tierra Colorada,17.1656,-99.5264,10502
France,Stiring-Wendel,49.2,6.9292,11385
Argentina,Malvinas Argentinas,-31.3697,-64.0531,12187
"Gambia, The",Basse Santa Su,13.31,-14.223,14380
Morocco,Ar Rommani,33.5333,-6.6,12297
Mongolia,Baruun-Urt,46.6806,113.2792,14297
United States,Haddon,39.9063,-75.0625,14539
Mexico,Villa Unión,23.9667,-104.0333,10753
United Kingdom,Carnoustie,56.5005,-2.7147,11394
Jamaica,Port Antonio,18.1667,-76.45,14400
United States,Ewa Beach,21.3181,-158.0073,14479
Mexico,Rayón,19.1481,-99.58,8590
Guinea-Bissau,Gabú,12.2833,-14.2167,14430
Switzerland,Schwyz,47.0211,8.6536,14177
United Kingdom,Ashby de la Zouch,52.746,-1.476,12370
United Kingdom,Tonyrefail,51.584,-3.4306,12301
United States,Halawa,21.3753,-157.9185,14453
Latvia,Sigulda,57.1539,24.8544,14396
United Kingdom,Wath upon Dearne,53.5022,-1.3402,11816
France,Hœnheim,48.6242,7.7547,11145
United Kingdom,Alsager,53.0961,-2.3048,11775
Switzerland,Birsfelden,47.5531,7.6231,10299
Malta,Marsaskala,35.8625,14.5675,12134
United States,North Fair Oaks,37.4754,-122.2035,14372
Mexico,Bacalar,18.6769,-88.3953,11084
Mexico,Muna,20.48,-89.72,11469
Sri Lanka,Hambantota,6.1241,81.1185,11213
Puerto Rico,Cayey,18.115,-66.163,14347
United Kingdom,Haydock,53.4678,-2.6609,11416
Azerbaijan,Neftçala,39.3791,49.2486,14241
Morocco,Laaouama,35.7167,-5.8,8013
United Kingdom,Cudworth,53.5784,-1.4149,10977
Greece,Zefýri,38.0667,23.7167,9454
Azerbaijan,Qusar,41.4219,48.4214,14230
Switzerland,Villars-sur-Glâne,46.7833,7.1167,12092
Mexico,San Pedro Ixcatlán,18.15,-96.5,11653
United Kingdom,Brislington,51.4316,-2.5439,11511
Morocco,Oulad Ayyad,32.3333,-6.3833,9566
United Kingdom,Shoeburyness,51.5316,0.7978,11159
Mexico,Coalcomán de Vázquez Pallares,18.7771,-103.1596,10715
Mexico,Nuevo Progreso,26.0561,-97.9522,10178
United States,Stone Ridge,38.9295,-77.5553,14220
United Kingdom,Cowley,51.528,-0.481,8776
United States,Fairview,40.8182,-74.0022,14189
Brazil,Pôrto Esperidião,-15.8528,-58.46,12097
United Kingdom,Halstead,51.9451,0.6411,11906
United States,Hawaiian Gardens,33.8303,-118.0728,14159
United States,Norridge,41.9637,-87.8231,14152
United Kingdom,Wealdstone,51.5957,-0.3352,11394
United Kingdom,Gillingham,51.0375,-2.2748,11756
United Kingdom,Oakham,52.6705,-0.7333,10922
United Kingdom,Hatch End,51.601,-0.3743,10693
United Kingdom,Lemington,54.972,-1.723,10228
United Kingdom,Street,51.1235,-2.7381,11805
Mexico,Coacoatzintla,19.65,-96.9333,10482
United Kingdom,Cowes,50.7595,-1.3002,10405
United States,Willowick,41.6343,-81.468,14105
Germany,Kronshagen,54.3333,10.0833,11869
Serbia,Sjenica,43.2667,20,14060
France,Ville-d’Avray,48.8261,2.1933,11050
United Kingdom,Raynes Park,51.4033,-0.2321,9738
United Kingdom,Burslem,53.0426,-2.1879,11314
United States,Waimalu,21.3913,-157.9345,14043
Zambia,Chinsali,-10.5496,32.06,14015
United Kingdom,Ryhope,54.8679,-1.3698,10484
Mexico,Chichihualco,17.655,-99.674,10690
United Kingdom,Bishops Cleeve,51.947,-2.061,10612
United Kingdom,Helston,50.1,-5.27,11178
Italy,Ponte San Pietro,45.6978,9.5881,11502
Montenegro,Cetinje,42.3933,18.9219,13991
France,Talant,47.3364,5.0056,11630
Uganda,Kisoro,-1.3539,29.6983,12900
Italy,San Gregorio di Catania,37.5667,15.1167,11880
United States,Franklin Park,40.4439,-74.5432,13977
United States,Olympia Heights,25.7241,-80.339,13958
Honduras,Nacaome,13.5333,-87.4833,13931
Estonia,Kuressaare,58.2533,22.4861,13097
Mexico,Altamirano,16.7361,-92.0389,9200
United Kingdom,Royston,53.61,-1.45,10728
Mexico,Lerma,19.8,-90.6,8281
United States,Chicago Ridge,41.7034,-87.7795,13928
United Kingdom,Kippax,53.7669,-1.3705,9785
United Kingdom,Bishopstoke,50.9679,-1.3278,9974
Mexico,Canatlán,24.52,-104.78,10342
United States,Collingswood,39.916,-75.0759,13884
Ethiopia,Neg?l?,5.3166,39.5833,11772
United Kingdom,Risca,51.608,-3.091,11693
United Kingdom,Glascote,52.6245,-1.668,8344
United Kingdom,Cheam,51.36,-0.21,10285
Montenegro,Plav,42.5956,19.945,13805
Jamaica,Saint Ann’s Bay,18.435,-77.2017,13671
Macedonia,Sveti Nikole,41.865,21.9425,13746
United States,Whitefish Bay,43.1132,-87.9004,13783
France,Déville-lès-Rouen,49.4697,1.0497,10461
United States,Bexley,39.965,-82.9343,13770
